"LANG","ITEM","skflavor","suflavor","nsflavor","npiflavor","fciflavor","nqflavor","Haspelmath","type"
"fl5075","fl5075-1",1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5076","fl5076-1",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5076","fl5076-2",0,0,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5076","fl5076-3",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5076","fl5076-4",1,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5076","fl5076-5",1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5076","fl5076-6",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5077","fl5077-1",0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5077","fl5077-2",1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5077","fl5077-3",1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5077","fl5077-4",0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5078","fl5078-1",1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5078","fl5078-2",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5078","fl5078-3",1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5078","fl5078-4",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5078","fl5078-5",0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5078","fl5078-6",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5079","fl5079-1",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5079","fl5079-2",0,1,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5079","fl5079-3",0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5079","fl5079-4",0,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5079","fl5079-5",1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5079","fl5079-6",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5080","fl5080-1",0,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl5080","fl5080-2",1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5080","fl5080-3",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5080","fl5080-4",0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5080","fl5080-5",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5080","fl5080-6",1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5081","fl5081-1",1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5081","fl5081-2",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5081","fl5081-3",1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5081","fl5081-4",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5081","fl5081-5",1,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5081","fl5081-6",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5082","fl5082-1",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5082","fl5082-2",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5083","fl5083-1",1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5083","fl5083-2",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5083","fl5083-3",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5083","fl5083-4",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5084","fl5084-1",0,0,0,1,1,1,"Haspel-ok","Not Haspel-ok"
"fl5084","fl5084-2",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5084","fl5084-3",0,0,1,1,1,1,"Haspel-ok","Not Haspel-ok"
"fl5084","fl5084-4",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5084","fl5084-5",1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5085","fl5085-1",0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5086","fl5086-1",0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5086","fl5086-2",1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5086","fl5086-3",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5086","fl5086-4",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5087","fl5087-1",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5087","fl5087-2",1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5087","fl5087-3",0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5087","fl5087-4",1,0,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl5087","fl5087-5",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5088","fl5088-1",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5088","fl5088-2",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5088","fl5088-3",0,1,1,1,1,1,"Haspel-ok","Not Haspel-ok"
"fl5088","fl5088-4",1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5089","fl5089-1",0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5089","fl5089-2",0,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl5089","fl5089-3",0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5089","fl5089-4",1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5090","fl5090-1",1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5090","fl5090-2",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5090","fl5090-3",1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5090","fl5090-4",1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5090","fl5090-5",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5091","fl5091-1",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5091","fl5091-2",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5091","fl5091-3",1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5091","fl5091-4",0,0,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl5091","fl5091-5",0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5091","fl5091-6",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5092","fl5092-1",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5093","fl5093-1",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5094","fl5094-1",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5094","fl5094-2",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5094","fl5094-3",0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5094","fl5094-4",1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5094","fl5094-5",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5094","fl5094-6",0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5095","fl5095-1",0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5096","fl5096-1",1,0,0,1,0,1,"Haspel-ok","Not Haspel-ok"
"fl5096","fl5096-2",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5097","fl5097-1",0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5097","fl5097-2",0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5097","fl5097-3",0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5097","fl5097-4",0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5097","fl5097-5",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5097","fl5097-6",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5097","fl5097-7",0,1,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl5098","fl5098-1",1,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5098","fl5098-2",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5098","fl5098-3",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5098","fl5098-4",0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5099","fl5099-1",1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5100","fl5100-1",1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5100","fl5100-2",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5101","fl5101-1",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5101","fl5101-2",0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5102","fl5102-1",1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5102","fl5102-2",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5102","fl5102-3",0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5102","fl5102-4",0,0,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"fl5102","fl5102-5",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5102","fl5102-6",0,1,1,1,1,1,"Haspel-ok","Not Haspel-ok"
"fl5103","fl5103-1",0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5103","fl5103-2",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5103","fl5103-3",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5104","fl5104-1",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5104","fl5104-2",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5104","fl5104-3",0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5104","fl5104-4",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5105","fl5105-1",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5105","fl5105-2",1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5105","fl5105-3",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5105","fl5105-4",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5105","fl5105-5",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5106","fl5106-1",0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5106","fl5106-2",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5106","fl5106-3",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5106","fl5106-4",0,0,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"fl5106","fl5106-5",0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5106","fl5106-6",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5106","fl5106-7",0,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl5107","fl5107-1",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5108","fl5108-1",1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5108","fl5108-2",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5108","fl5108-3",1,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5109","fl5109-1",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5110","fl5110-1",1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5111","fl5111-1",1,0,0,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5111","fl5111-2",1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5111","fl5111-3",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5111","fl5111-4",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5112","fl5112-1",1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5112","fl5112-2",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5112","fl5112-3",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5112","fl5112-4",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5113","fl5113-1",1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5113","fl5113-2",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5113","fl5113-3",0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5113","fl5113-4",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5113","fl5113-5",0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5114","fl5114-1",1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5114","fl5114-2",0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5114","fl5114-3",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5114","fl5114-4",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5115","fl5115-1",0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5115","fl5115-2",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5115","fl5115-3",1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5115","fl5115-4",0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5115","fl5115-5",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5115","fl5115-6",1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5116","fl5116-1",0,0,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl5116","fl5116-2",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5116","fl5116-3",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5117","fl5117-1",1,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5117","fl5117-2",1,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5117","fl5117-3",0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5118","fl5118-1",0,0,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl5118","fl5118-2",0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5119","fl5119-1",1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5119","fl5119-2",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5119","fl5119-3",0,1,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5119","fl5119-4",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5120","fl5120-1",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5120","fl5120-2",1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5120","fl5120-3",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5120","fl5120-4",1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5120","fl5120-5",0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5120","fl5120-6",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5121","fl5121-1",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5121","fl5121-2",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5121","fl5121-3",0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5122","fl5122-1",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5122","fl5122-2",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5122","fl5122-3",0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5122","fl5122-4",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5122","fl5122-5",1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5123","fl5123-1",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5123","fl5123-2",1,1,1,0,0,1,"Haspel-ok","Not Haspel-ok"
"fl5123","fl5123-3",1,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5123","fl5123-4",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5123","fl5123-5",1,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl5123","fl5123-6",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5123","fl5123-7",1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5124","fl5124-1",1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5124","fl5124-2",0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5124","fl5124-3",0,0,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl5125","fl5125-1",0,0,0,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl5125","fl5125-2",0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5126","fl5126-1",1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5126","fl5126-2",0,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5127","fl5127-1",0,1,1,1,0,1,"Haspel-ok","Not Haspel-ok"
"fl5127","fl5127-2",0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5128","fl5128-1",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5128","fl5128-2",0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5128","fl5128-3",1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5128","fl5128-4",0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5128","fl5128-5",1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5129","fl5129-1",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5129","fl5129-2",1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5129","fl5129-3",0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5129","fl5129-4",0,0,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl5129","fl5129-5",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5130","fl5130-1",1,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5130","fl5130-2",1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5130","fl5130-3",0,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5130","fl5130-4",0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5130","fl5130-5",0,1,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5130","fl5130-6",0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5130","fl5130-7",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5131","fl5131-1",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5131","fl5131-2",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5131","fl5131-3",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5131","fl5131-4",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5131","fl5131-5",0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5131","fl5131-6",0,0,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5131","fl5131-7",0,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5132","fl5132-1",0,1,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl5133","fl5133-1",1,0,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5133","fl5133-2",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5133","fl5133-3",1,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5134","fl5134-1",1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5134","fl5134-2",1,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5134","fl5134-3",1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5135","fl5135-1",1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5135","fl5135-2",1,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5135","fl5135-3",1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5135","fl5135-4",0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5135","fl5135-5",0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl5135","fl5135-6",0,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5136","fl5136-1",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5136","fl5136-2",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5136","fl5136-3",0,0,0,1,0,1,"Haspel-ok","Not Haspel-ok"
"fl5136","fl5136-4",0,0,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5136","fl5136-5",0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5136","fl5136-6",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5136","fl5136-7",1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5137","fl5137-1",0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5138","fl5138-1",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5138","fl5138-2",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5138","fl5138-3",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5138","fl5138-4",0,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
"fl5138","fl5138-5",1,0,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5138","fl5138-6",1,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5138","fl5138-7",1,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5139","fl5139-1",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5139","fl5139-2",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5139","fl5139-3",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5139","fl5139-4",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5139","fl5139-5",0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5139","fl5139-6",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5139","fl5139-7",0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5140","fl5140-1",0,0,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5141","fl5141-1",1,0,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5141","fl5141-2",0,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5141","fl5141-3",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5142","fl5142-1",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5143","fl5143-1",0,1,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5143","fl5143-2",0,1,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl5143","fl5143-3",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5144","fl5144-1",1,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5144","fl5144-2",1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5144","fl5144-3",1,1,0,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl5144","fl5144-4",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5144","fl5144-5",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5144","fl5144-6",0,0,0,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5144","fl5144-7",0,1,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5145","fl5145-1",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5145","fl5145-2",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5145","fl5145-3",0,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5145","fl5145-4",0,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5145","fl5145-5",0,1,1,0,1,0,"Haspel-ok","Not Haspel-ok"
"fl5145","fl5145-6",1,0,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5145","fl5145-7",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5146","fl5146-1",0,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5146","fl5146-2",0,0,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5146","fl5146-3",1,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5147","fl5147-1",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5147","fl5147-2",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5147","fl5147-3",0,1,1,1,0,0,"Haspel-ok","Not Haspel-ok"
"fl5147","fl5147-4",0,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5148","fl5148-1",0,0,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5148","fl5148-2",1,1,1,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5149","fl5149-1",0,1,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5149","fl5149-2",0,0,0,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5149","fl5149-3",0,0,1,0,0,0,"Haspel-notok","Not Haspel-ok"
"fl5149","fl5149-4",1,0,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5150","fl5150-1",0,1,1,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5150","fl5150-2",1,1,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5151","fl5151-1",1,1,0,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5151","fl5151-2",0,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5151","fl5151-3",0,0,0,1,1,1,"Haspel-notok","Not Haspel-ok"
"fl5152","fl5152-1",0,0,1,0,0,0,"Haspel-ok","Not Haspel-ok"
"fl5152","fl5152-2",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5152","fl5152-3",0,0,1,1,1,0,"Haspel-ok","Not Haspel-ok"
"fl5153","fl5153-1",0,0,1,0,1,1,"Haspel-notok","Not Haspel-ok"
"fl5153","fl5153-2",1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5154","fl5154-1",1,1,0,1,0,1,"Haspel-notok","Not Haspel-ok"
"fl5154","fl5154-2",1,1,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5154","fl5154-3",0,0,1,1,0,0,"Haspel-notok","Not Haspel-ok"
"fl5154","fl5154-4",1,1,0,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5154","fl5154-5",0,1,1,0,0,1,"Haspel-notok","Not Haspel-ok"
"fl5155","fl5155-1",1,1,1,1,1,0,"Haspel-notok","Not Haspel-ok"
"fl5155","fl5155-2",1,1,1,0,1,0,"Haspel-notok","Not Haspel-ok"
