"LANG","syn_index","cov_index","type"
"fl9066",11,6,"artificial"
"fl9067",4,5,"artificial"
"fl9068",12,6,"artificial"
"fl9069",11,6,"artificial"
"fl907",10,6,"artificial"
"fl9070",1,6,"artificial"
"fl9071",1,4,"artificial"
"fl9072",8,6,"artificial"
"fl9073",11,6,"artificial"
"fl9074",12,6,"artificial"
"fl9075",6,5,"artificial"
"fl9076",3,5,"artificial"
"fl9077",7,6,"artificial"
"fl9078",1,4,"artificial"
"fl9079",7,6,"artificial"
"fl908",0,1,"artificial"
"fl9080",6,6,"artificial"
"fl9081",4,5,"artificial"
"fl9082",6,6,"artificial"
"fl9083",2,6,"artificial"
"fl9084",11,6,"artificial"
"fl9085",2,5,"artificial"
"fl9086",7,6,"artificial"
"fl9087",15,6,"artificial"
"fl9088",3,4,"artificial"
"fl9089",5,6,"artificial"
"fl909",1,3,"artificial"
"fl9090",0,2,"artificial"
"fl9091",23,6,"artificial"
"fl9092",18,6,"artificial"
"fl9093",2,6,"artificial"
"fl9094",1,5,"artificial"
"fl9095",4,5,"artificial"
"fl9096",1,5,"artificial"
"fl9097",0,3,"artificial"
"fl9098",2,6,"artificial"
"fl9099",10,6,"artificial"
"fl91",9,6,"artificial"
"fl910",11,6,"artificial"
"fl9100",8,6,"artificial"
"fl9101",1,5,"artificial"
"fl9102",1,5,"artificial"
"fl9103",2,3,"artificial"
"fl9104",12,6,"artificial"
"fl9105",12,6,"artificial"
"fl9106",0,3,"artificial"
"fl9107",0,3,"artificial"
"fl9108",10,6,"artificial"
"fl9109",8,6,"artificial"
"fl911",17,6,"artificial"
"fl9110",11,6,"artificial"
"fl9111",7,6,"artificial"
"fl9112",5,6,"artificial"
"fl9113",8,6,"artificial"
"fl9114",12,6,"artificial"
"fl9115",6,6,"artificial"
"fl9116",11,6,"artificial"
"fl9117",1,4,"artificial"
"fl9118",4,5,"artificial"
"fl9119",5,5,"artificial"
"fl912",3,5,"artificial"
"fl9120",5,6,"artificial"
"fl9121",15,6,"artificial"
"fl9122",18,6,"artificial"
"fl9123",6,5,"artificial"
"fl9124",10,6,"artificial"
"fl9125",11,6,"artificial"
"fl9126",5,5,"artificial"
"fl9127",9,6,"artificial"
"fl9128",12,6,"artificial"
"fl9129",14,6,"artificial"
"fl913",5,6,"artificial"
"fl9130",16,6,"artificial"
"fl9131",14,6,"artificial"
"fl9132",2,3,"artificial"
"fl9133",10,6,"artificial"
"fl9134",15,6,"artificial"
"fl9135",4,6,"artificial"
"fl9136",17,6,"artificial"
"fl9137",15,6,"artificial"
"fl9138",0,4,"artificial"
"fl9139",0,3,"artificial"
"fl914",3,5,"artificial"
"fl9140",0,5,"artificial"
"fl9141",11,6,"artificial"
"fl9142",10,6,"artificial"
"fl9143",2,5,"artificial"
"fl9144",3,5,"artificial"
"fl9145",10,6,"artificial"
"fl9146",9,6,"artificial"
"fl9147",12,6,"artificial"
"fl9148",0,3,"artificial"
"fl9149",18,6,"artificial"
"fl915",11,6,"artificial"
"fl9150",5,5,"artificial"
"fl9151",6,6,"artificial"
"fl9152",9,6,"artificial"
"fl9153",18,6,"artificial"
"fl9154",10,6,"artificial"
"fl9155",3,4,"artificial"
"fl9156",19,6,"artificial"
"fl9157",12,6,"artificial"
"fl9158",3,6,"artificial"
"fl9159",18,6,"artificial"
"fl916",6,5,"artificial"
"fl9160",0,4,"artificial"
"fl9161",13,6,"artificial"
"fl9162",15,6,"artificial"
"fl9163",2,4,"artificial"
"fl9164",0,3,"artificial"
"fl9165",0,2,"artificial"
"fl9166",9,5,"artificial"
"fl9167",8,5,"artificial"
"fl9168",6,6,"artificial"
"fl9169",0,5,"artificial"
"fl917",19,6,"artificial"
"fl9170",3,4,"artificial"
"fl9171",18,6,"artificial"
"fl9172",16,6,"artificial"
"fl9173",3,5,"artificial"
"fl9174",8,5,"artificial"
"fl9175",14,6,"artificial"
"fl9176",3,5,"artificial"
"fl9177",9,6,"artificial"
"fl9178",2,4,"artificial"
"fl9179",17,6,"artificial"
"fl918",12,6,"artificial"
"fl9180",9,5,"artificial"
"fl9181",8,6,"artificial"
"fl9182",12,6,"artificial"
"fl9183",0,3,"artificial"
"fl9184",2,5,"artificial"
"fl9185",4,4,"artificial"
"fl9186",11,6,"artificial"
"fl9187",3,4,"artificial"
"fl9188",1,5,"artificial"
"fl9189",1,4,"artificial"
"fl919",16,6,"artificial"
"fl9190",12,6,"artificial"
"fl9191",8,6,"artificial"
"fl9192",17,6,"artificial"
"fl9193",0,4,"artificial"
"fl9194",1,5,"artificial"
"fl9195",0,5,"artificial"
"fl9196",5,5,"artificial"
"fl9197",4,4,"artificial"
"fl9198",4,6,"artificial"
"fl9199",11,6,"artificial"
"fl92",7,5,"artificial"
"fl920",0,4,"artificial"
"fl9200",6,6,"artificial"
"fl9201",0,4,"artificial"
"fl9202",0,4,"artificial"
"fl9203",9,6,"artificial"
"fl9204",4,6,"artificial"
"fl9205",11,6,"artificial"
"fl9206",15,6,"artificial"
"fl9207",0,3,"artificial"
"fl9208",4,6,"artificial"
"fl9209",7,5,"artificial"
"fl921",4,6,"artificial"
"fl9210",15,6,"artificial"
"fl9211",14,6,"artificial"
"fl9212",15,6,"artificial"
"fl9213",10,5,"artificial"
"fl9214",0,2,"artificial"
"fl9215",8,6,"artificial"
"fl9216",5,6,"artificial"
"fl9217",1,2,"artificial"
"fl9218",18,6,"artificial"
"fl9219",9,6,"artificial"
"fl922",15,6,"artificial"
"fl9220",0,3,"artificial"
"fl9221",18,6,"artificial"
"fl9222",12,6,"artificial"
"fl9223",7,6,"artificial"
"fl9224",15,6,"artificial"
"fl9225",14,6,"artificial"
"fl9226",0,4,"artificial"
"fl9227",11,6,"artificial"
"fl9228",17,6,"artificial"
"fl9229",4,6,"artificial"
"fl923",11,6,"artificial"
"fl9230",11,5,"artificial"
"fl9231",5,6,"artificial"
"fl9232",9,6,"artificial"
"fl9233",0,2,"artificial"
"fl9234",0,2,"artificial"
"fl9235",11,6,"artificial"
"fl9236",6,6,"artificial"
"fl9237",17,6,"artificial"
"fl9238",1,5,"artificial"
"fl9239",12,6,"artificial"
"fl924",10,6,"artificial"
"fl9240",9,6,"artificial"
"fl9241",9,6,"artificial"
"fl9242",11,5,"artificial"
"fl9243",8,6,"artificial"
"fl9244",6,6,"artificial"
"fl9245",14,6,"artificial"
"fl9246",6,5,"artificial"
"fl9247",14,6,"artificial"
"fl9248",0,5,"artificial"
"fl9249",2,5,"artificial"
"fl925",0,3,"artificial"
"fl9250",0,2,"artificial"
"fl9251",19,6,"artificial"
"fl9252",16,5,"artificial"
"fl9253",10,5,"artificial"
"fl9254",14,6,"artificial"
"fl9255",0,3,"artificial"
"fl9256",13,5,"artificial"
"fl9257",0,2,"artificial"
"fl9258",7,6,"artificial"
"fl9259",1,6,"artificial"
"fl926",0,5,"artificial"
"fl9260",9,6,"artificial"
"fl9261",4,5,"artificial"
"fl9262",4,6,"artificial"
"fl9263",8,6,"artificial"
"fl9264",13,6,"artificial"
"fl9265",0,3,"artificial"
"fl9266",0,3,"artificial"
"fl9267",2,4,"artificial"
"fl9268",13,6,"artificial"
"fl9269",2,3,"artificial"
"fl927",9,6,"artificial"
"fl9270",1,2,"artificial"
"fl9271",1,6,"artificial"
"fl9272",6,6,"artificial"
"fl9273",0,4,"artificial"
"fl9274",13,6,"artificial"
"fl9275",0,4,"artificial"
"fl9276",1,4,"artificial"
"fl9277",16,6,"artificial"
"fl9278",15,6,"artificial"
"fl9279",8,6,"artificial"
"fl928",8,6,"artificial"
"fl9280",2,4,"artificial"
"fl9281",8,6,"artificial"
"fl9282",1,4,"artificial"
"fl9283",7,6,"artificial"
"fl9284",12,6,"artificial"
"fl9285",11,6,"artificial"
"fl9286",1,6,"artificial"
"fl9287",0,5,"artificial"
"fl9288",9,6,"artificial"
"fl9289",1,3,"artificial"
"fl929",19,6,"artificial"
"fl9290",0,1,"artificial"
"fl9291",2,5,"artificial"
"fl9292",0,2,"artificial"
"fl9293",0,2,"artificial"
"fl9294",0,4,"artificial"
"fl9295",5,5,"artificial"
"fl9296",14,6,"artificial"
"fl9297",11,6,"artificial"
"fl9298",0,5,"artificial"
"fl9299",16,6,"artificial"
"fl93",5,5,"artificial"
"fl930",8,6,"artificial"
"fl9300",8,6,"artificial"
"fl9301",12,6,"artificial"
"fl9302",2,5,"artificial"
"fl9303",10,5,"artificial"
"fl9304",4,5,"artificial"
"fl9305",19,6,"artificial"
"fl9306",4,6,"artificial"
"fl9307",5,6,"artificial"
"fl9308",0,1,"artificial"
"fl9309",8,6,"artificial"
"fl931",1,4,"artificial"
"fl9310",1,5,"artificial"
"fl9311",5,5,"artificial"
"fl9312",4,6,"artificial"
"fl9313",10,6,"artificial"
"fl9314",4,5,"artificial"
"fl9315",1,6,"artificial"
"fl9316",3,6,"artificial"
"fl9317",0,4,"artificial"
"fl9318",4,6,"artificial"
"fl9319",14,6,"artificial"
"fl932",0,3,"artificial"
"fl9320",7,5,"artificial"
"fl9321",7,5,"artificial"
"fl9322",12,6,"artificial"
"fl9323",1,4,"artificial"
"fl9324",19,6,"artificial"
"fl9325",4,4,"artificial"
"fl9326",2,6,"artificial"
"fl9327",2,4,"artificial"
"fl9328",2,5,"artificial"
"fl9329",16,6,"artificial"
"fl933",0,2,"artificial"
"fl9330",0,3,"artificial"
"fl9331",4,5,"artificial"
"fl9332",0,2,"artificial"
"fl9333",12,6,"artificial"
"fl9334",0,2,"artificial"
"fl9335",12,6,"artificial"
"fl9336",0,2,"artificial"
"fl9337",13,6,"artificial"
"fl9338",6,6,"artificial"
"fl9339",0,3,"artificial"
"fl934",0,3,"artificial"
"fl9340",10,6,"artificial"
"fl9341",1,6,"artificial"
"fl9342",17,6,"artificial"
"fl9343",6,6,"artificial"
"fl9344",1,5,"artificial"
"fl9345",15,6,"artificial"
"fl9346",1,6,"artificial"
"fl9347",15,6,"artificial"
"fl9348",9,5,"artificial"
"fl9349",6,6,"artificial"
"fl935",4,6,"artificial"
"fl9350",0,2,"artificial"
"fl9351",0,4,"artificial"
"fl9352",5,5,"artificial"
"fl9353",0,4,"artificial"
"fl9354",13,6,"artificial"
"fl9355",12,6,"artificial"
"fl9356",6,6,"artificial"
"fl9357",2,3,"artificial"
"fl9358",14,5,"artificial"
"fl9359",11,6,"artificial"
"fl936",14,6,"artificial"
"fl9360",2,5,"artificial"
"fl9361",3,5,"artificial"
"fl9362",19,6,"artificial"
"fl9363",14,6,"artificial"
"fl9364",0,4,"artificial"
"fl9365",8,6,"artificial"
"fl9366",4,5,"artificial"
"fl9367",9,6,"artificial"
"fl9368",3,6,"artificial"
"fl9369",8,6,"artificial"
"fl937",3,6,"artificial"
"fl9370",10,6,"artificial"
"fl9371",7,6,"artificial"
"fl9372",0,3,"artificial"
"fl9373",12,6,"artificial"
"fl9374",19,6,"artificial"
"fl9375",0,3,"artificial"
"fl9376",20,6,"artificial"
"fl9377",4,5,"artificial"
"fl9378",0,2,"artificial"
"fl9379",9,6,"artificial"
"fl938",4,4,"artificial"
"fl9380",0,5,"artificial"
"fl9381",3,5,"artificial"
"fl9382",0,2,"artificial"
"fl9383",0,4,"artificial"
"fl9384",16,6,"artificial"
"fl9385",5,6,"artificial"
"fl9386",13,6,"artificial"
"fl9387",15,6,"artificial"
"fl9388",14,6,"artificial"
"fl9389",0,1,"artificial"
"fl939",2,3,"artificial"
"fl9390",11,6,"artificial"
"fl9391",8,6,"artificial"
"fl9392",10,6,"artificial"
"fl9393",3,5,"artificial"
"fl9394",12,6,"artificial"
"fl9395",0,3,"artificial"
"fl9396",11,6,"artificial"
"fl9397",5,6,"artificial"
"fl9398",0,4,"artificial"
"fl9399",1,3,"artificial"
"fl94",0,2,"artificial"
"fl940",18,6,"artificial"
"fl9400",3,6,"artificial"
"fl9401",2,4,"artificial"
"fl9402",10,6,"artificial"
"fl9403",7,6,"artificial"
"fl9404",13,6,"artificial"
"fl9405",12,6,"artificial"
"fl9406",6,6,"artificial"
"fl9407",4,5,"artificial"
"fl9408",9,5,"artificial"
"fl9409",14,6,"artificial"
"fl941",2,5,"artificial"
"fl9410",9,6,"artificial"
"fl9411",0,4,"artificial"
"fl9412",9,6,"artificial"
"fl9413",14,6,"artificial"
"fl9414",0,1,"artificial"
"fl9415",13,6,"artificial"
"fl9416",17,6,"artificial"
"fl9417",1,4,"artificial"
"fl9418",3,6,"artificial"
"fl9419",2,4,"artificial"
"fl942",9,6,"artificial"
"fl9420",13,6,"artificial"
"fl9421",12,6,"artificial"
"fl9422",6,6,"artificial"
"fl9423",14,6,"artificial"
"fl9424",1,4,"artificial"
"fl9425",8,6,"artificial"
"fl9426",9,6,"artificial"
"fl9427",8,6,"artificial"
"fl9428",1,3,"artificial"
"fl9429",3,5,"artificial"
"fl943",7,6,"artificial"
"fl9430",8,6,"artificial"
"fl9431",5,6,"artificial"
"fl9432",10,6,"artificial"
"fl9433",16,6,"artificial"
"fl9434",1,6,"artificial"
"fl9435",0,1,"artificial"
"fl9436",2,5,"artificial"
"fl9437",13,6,"artificial"
"fl9438",0,1,"artificial"
"fl9439",7,6,"artificial"
"fl944",10,6,"artificial"
"fl9440",0,2,"artificial"
"fl9441",15,6,"artificial"
"fl9442",1,6,"artificial"
"fl9443",4,4,"artificial"
"fl9444",15,6,"artificial"
"fl9445",6,5,"artificial"
"fl9446",17,6,"artificial"
"fl9447",1,6,"artificial"
"fl9448",5,5,"artificial"
"fl9449",6,6,"artificial"
"fl945",21,6,"artificial"
"fl9450",7,6,"artificial"
"fl9451",4,5,"artificial"
"fl9452",5,6,"artificial"
"fl9453",10,6,"artificial"
"fl9454",0,2,"artificial"
"fl9455",12,6,"artificial"
"fl9456",13,6,"artificial"
"fl9457",0,2,"artificial"
"fl9458",7,5,"artificial"
"fl9459",5,5,"artificial"
"fl946",6,5,"artificial"
"fl9460",6,6,"artificial"
"fl9461",5,6,"artificial"
"fl9462",2,5,"artificial"
"fl9463",0,3,"artificial"
"fl9464",0,1,"artificial"
"fl9465",8,6,"artificial"
"fl9466",0,5,"artificial"
"fl9467",16,6,"artificial"
"fl9468",8,6,"artificial"
"fl9469",5,6,"artificial"
"fl947",0,3,"artificial"
"fl9470",4,4,"artificial"
"fl9471",14,6,"artificial"
"fl9472",7,6,"artificial"
"fl9473",5,6,"artificial"
"fl9474",0,4,"artificial"
"fl9475",0,4,"artificial"
"fl9476",12,6,"artificial"
"fl9477",2,4,"artificial"
"fl9478",14,6,"artificial"
"fl9479",0,3,"artificial"
"fl948",0,4,"artificial"
"fl9480",11,6,"artificial"
"fl9481",5,5,"artificial"
"fl9482",9,6,"artificial"
"fl9483",5,5,"artificial"
"fl9484",1,4,"artificial"
"fl9485",1,4,"artificial"
"fl9486",7,6,"artificial"
"fl9487",0,2,"artificial"
"fl9488",3,5,"artificial"
"fl9489",0,4,"artificial"
"fl949",1,5,"artificial"
"fl9490",5,6,"artificial"
"fl9491",5,5,"artificial"
"fl9492",0,4,"artificial"
"fl9493",8,6,"artificial"
"fl9494",17,6,"artificial"
"fl9495",3,5,"artificial"
"fl9496",14,6,"artificial"
"fl9497",7,6,"artificial"
"fl9498",1,6,"artificial"
"fl9499",2,4,"artificial"
"fl95",6,5,"artificial"
"fl950",5,5,"artificial"
"fl9500",6,6,"artificial"
"fl9501",8,6,"artificial"
"fl9502",19,6,"artificial"
"fl9503",8,6,"artificial"
"fl9504",18,6,"artificial"
"fl9505",5,5,"artificial"
"fl9506",1,6,"artificial"
"fl9507",13,6,"artificial"
"fl9508",0,3,"artificial"
"fl9509",3,4,"artificial"
"fl951",0,4,"artificial"
"fl9510",1,5,"artificial"
"fl9511",7,6,"artificial"
"fl9512",2,5,"artificial"
"fl9513",1,3,"artificial"
"fl9514",2,6,"artificial"
"fl9515",7,5,"artificial"
"fl9516",0,2,"artificial"
"fl9517",0,2,"artificial"
"fl9518",7,5,"artificial"
"fl9519",9,6,"artificial"
"fl952",7,6,"artificial"
"fl9520",11,5,"artificial"
"fl9521",0,5,"artificial"
"fl9522",0,5,"artificial"
"fl9523",13,6,"artificial"
"fl9524",1,4,"artificial"
"fl9525",2,6,"artificial"
"fl9526",2,6,"artificial"
"fl9527",10,6,"artificial"
"fl9528",8,5,"artificial"
"fl9529",0,3,"artificial"
"fl953",8,5,"artificial"
"fl9530",7,6,"artificial"
"fl9531",0,4,"artificial"
"fl9532",14,6,"artificial"
"fl9533",3,4,"artificial"
"fl9534",1,4,"artificial"
"fl9535",0,1,"artificial"
"fl9536",7,6,"artificial"
"fl9537",0,3,"artificial"
"fl9538",17,6,"artificial"
"fl9539",7,6,"artificial"
"fl954",8,6,"artificial"
"fl9540",0,2,"artificial"
"fl9541",22,6,"artificial"
"fl9542",13,6,"artificial"
"fl9543",6,6,"artificial"
"fl9544",15,6,"artificial"
"fl9545",9,6,"artificial"
"fl9546",5,6,"artificial"
"fl9547",5,6,"artificial"
"fl9548",6,5,"artificial"
"fl9549",0,3,"artificial"
"fl955",0,2,"artificial"
"fl9550",0,3,"artificial"
"fl9551",16,6,"artificial"
"fl9552",11,6,"artificial"
"fl9553",16,6,"artificial"
"fl9554",8,6,"artificial"
"fl9555",7,6,"artificial"
"fl9556",14,6,"artificial"
"fl9557",5,4,"artificial"
"fl9558",3,5,"artificial"
"fl9559",14,6,"artificial"
"fl956",8,6,"artificial"
"fl9560",5,6,"artificial"
"fl9561",3,6,"artificial"
"fl9562",12,6,"artificial"
"fl9563",11,6,"artificial"
"fl9564",6,6,"artificial"
"fl9565",11,6,"artificial"
"fl9566",3,6,"artificial"
"fl9567",2,4,"artificial"
"fl9568",0,2,"artificial"
"fl9569",10,6,"artificial"
"fl957",0,5,"artificial"
"fl9570",5,5,"artificial"
"fl9571",0,3,"artificial"
"fl9572",15,6,"artificial"
"fl9573",0,3,"artificial"
"fl9574",0,2,"artificial"
"fl9575",6,6,"artificial"
"fl9576",14,6,"artificial"
"fl9577",0,3,"artificial"
"fl9578",13,6,"artificial"
"fl9579",4,6,"artificial"
"fl958",1,5,"artificial"
"fl9580",11,6,"artificial"
"fl9581",0,1,"artificial"
"fl9582",3,6,"artificial"
"fl9583",4,4,"artificial"
"fl9584",6,5,"artificial"
"fl9585",8,5,"artificial"
"fl9586",0,4,"artificial"
"fl9587",6,6,"artificial"
"fl9588",13,6,"artificial"
"fl9589",13,6,"artificial"
"fl959",18,6,"artificial"
"fl9590",8,6,"artificial"
"fl9591",2,3,"artificial"
"fl9592",9,6,"artificial"
"fl9593",8,6,"artificial"
"fl9594",2,5,"artificial"
"fl9595",6,5,"artificial"
"fl9596",2,5,"artificial"
"fl9597",14,6,"artificial"
"fl9598",6,6,"artificial"
"fl9599",16,6,"artificial"
"fl96",0,5,"artificial"
"fl960",2,5,"artificial"
"fl9600",1,4,"artificial"
"fl9601",4,5,"artificial"
"fl9602",8,6,"artificial"
"fl9603",11,6,"artificial"
"fl9604",0,3,"artificial"
"fl9605",10,6,"artificial"
"fl9606",6,6,"artificial"
"fl9607",0,5,"artificial"
"fl9608",12,6,"artificial"
"fl9609",18,6,"artificial"
"fl961",6,5,"artificial"
"fl9610",11,6,"artificial"
"fl9611",8,6,"artificial"
"fl9612",1,5,"artificial"
"fl9613",21,6,"artificial"
"fl9614",9,6,"artificial"
"fl9615",0,4,"artificial"
"fl9616",2,6,"artificial"
"fl9617",5,5,"artificial"
"fl9618",9,6,"artificial"
"fl9619",5,5,"artificial"
"fl962",10,6,"artificial"
"fl9620",0,6,"artificial"
"fl9621",10,6,"artificial"
"fl9622",5,5,"artificial"
"fl9623",1,5,"artificial"
"fl9624",12,6,"artificial"
"fl9625",10,5,"artificial"
"fl9626",11,6,"artificial"
"fl9627",6,6,"artificial"
"fl9628",7,6,"artificial"
"fl9629",11,6,"artificial"
"fl963",16,6,"artificial"
"fl9630",2,4,"artificial"
"fl9631",4,6,"artificial"
"fl9632",16,6,"artificial"
"fl9633",3,4,"artificial"
"fl9634",9,6,"artificial"
"fl9635",4,5,"artificial"
"fl9636",4,5,"artificial"
"fl9637",0,3,"artificial"
"fl9638",2,4,"artificial"
"fl9639",8,5,"artificial"
"fl964",0,3,"artificial"
"fl9640",8,6,"artificial"
"fl9641",11,6,"artificial"
"fl9642",0,3,"artificial"
"fl9643",14,6,"artificial"
"fl9644",7,6,"artificial"
"fl9645",15,6,"artificial"
"fl9646",17,6,"artificial"
"fl9647",2,5,"artificial"
"fl9648",0,2,"artificial"
"fl9649",0,2,"artificial"
"fl965",12,6,"artificial"
"fl9650",0,3,"artificial"
"fl9651",6,6,"artificial"
"fl9652",18,6,"artificial"
"fl9653",14,6,"artificial"
"fl9654",4,6,"artificial"
"fl9655",0,4,"artificial"
"fl9656",13,6,"artificial"
"fl9657",0,4,"artificial"
"fl9658",1,5,"artificial"
"fl9659",11,6,"artificial"
"fl966",13,6,"artificial"
"fl9660",15,6,"artificial"
"fl9661",11,6,"artificial"
"fl9662",0,3,"artificial"
"fl9663",0,1,"artificial"
"fl9664",0,5,"artificial"
"fl9665",0,3,"artificial"
"fl9666",2,3,"artificial"
"fl9667",0,3,"artificial"
"fl9668",0,4,"artificial"
"fl9669",9,5,"artificial"
"fl967",0,4,"artificial"
"fl9670",7,6,"artificial"
"fl9671",0,3,"artificial"
"fl9672",12,6,"artificial"
"fl9673",14,6,"artificial"
"fl9674",5,4,"artificial"
"fl9675",20,6,"artificial"
"fl9676",0,2,"artificial"
"fl9677",2,5,"artificial"
"fl9678",3,3,"artificial"
"fl9679",2,5,"artificial"
"fl968",17,6,"artificial"
"fl9680",0,2,"artificial"
"fl9681",6,6,"artificial"
"fl9682",7,6,"artificial"
"fl9683",4,5,"artificial"
"fl9684",2,4,"artificial"
"fl9685",14,6,"artificial"
"fl9686",1,4,"artificial"
"fl9687",12,5,"artificial"
"fl9688",14,6,"artificial"
"fl9689",9,6,"artificial"
"fl969",11,6,"artificial"
"fl9690",0,2,"artificial"
"fl9691",5,5,"artificial"
"fl9692",5,5,"artificial"
"fl9693",4,6,"artificial"
"fl9694",0,4,"artificial"
"fl9695",0,3,"artificial"
"fl9696",12,6,"artificial"
"fl9697",5,3,"artificial"
"fl9698",7,6,"artificial"
"fl9699",14,6,"artificial"
"fl97",14,6,"artificial"
"fl970",7,6,"artificial"
"fl9700",0,2,"artificial"
"fl9701",0,3,"artificial"
"fl9702",6,6,"artificial"
"fl9703",15,6,"artificial"
"fl9704",18,6,"artificial"
"fl9705",0,3,"artificial"
"fl9706",9,6,"artificial"
"fl9707",8,6,"artificial"
"fl9708",0,6,"artificial"
"fl9709",0,2,"artificial"
"fl971",0,4,"artificial"
"fl9710",19,6,"artificial"
"fl9711",0,1,"artificial"
"fl9712",3,5,"artificial"
"fl9713",0,6,"artificial"
"fl9714",0,2,"artificial"
"fl9715",15,6,"artificial"
"fl9716",8,6,"artificial"
"fl9717",3,5,"artificial"
"fl9718",9,6,"artificial"
"fl9719",5,6,"artificial"
"fl972",13,6,"artificial"
"fl9720",8,6,"artificial"
"fl9721",18,6,"artificial"
"fl9722",12,6,"artificial"
"fl9723",1,6,"artificial"
"fl9724",1,5,"artificial"
"fl9725",13,6,"artificial"
"fl9726",0,3,"artificial"
"fl9727",12,6,"artificial"
"fl9728",14,6,"artificial"
"fl9729",11,6,"artificial"
"fl973",2,4,"artificial"
"fl9730",2,5,"artificial"
"fl9731",7,5,"artificial"
"fl9732",6,6,"artificial"
"fl9733",0,2,"artificial"
"fl9734",6,5,"artificial"
"fl9735",14,6,"artificial"
"fl9736",8,6,"artificial"
"fl9737",4,6,"artificial"
"fl9738",5,6,"artificial"
"fl9739",0,4,"artificial"
"fl974",0,4,"artificial"
"fl9740",19,6,"artificial"
"fl9741",0,3,"artificial"
"fl9742",4,5,"artificial"
"fl9743",13,6,"artificial"
"fl9744",15,6,"artificial"
"fl9745",0,3,"artificial"
"fl9746",19,6,"artificial"
"fl9747",15,6,"artificial"
"fl9748",7,5,"artificial"
"fl9749",19,6,"artificial"
"fl975",3,4,"artificial"
"fl9750",13,6,"artificial"
"fl9751",2,3,"artificial"
"fl9752",8,5,"artificial"
"fl9753",13,6,"artificial"
"fl9754",4,5,"artificial"
"fl9755",4,5,"artificial"
"fl9756",1,3,"artificial"
"fl9757",4,6,"artificial"
"fl9758",0,3,"artificial"
"fl9759",6,6,"artificial"
"fl976",4,5,"artificial"
"fl9760",14,6,"artificial"
"fl9761",2,6,"artificial"
"fl9762",11,6,"artificial"
"fl9763",4,5,"artificial"
"fl9764",7,6,"artificial"
"fl9765",10,6,"artificial"
"fl9766",0,3,"artificial"
"fl9767",13,6,"artificial"
"fl9768",0,2,"artificial"
"fl9769",7,5,"artificial"
"fl977",2,5,"artificial"
"fl9770",1,5,"artificial"
"fl9771",18,6,"artificial"
"fl9772",3,5,"artificial"
"fl9773",1,5,"artificial"
"fl9774",10,6,"artificial"
"fl9775",1,3,"artificial"
"fl9776",0,2,"artificial"
"fl9777",5,6,"artificial"
"fl9778",3,5,"artificial"
"fl9779",0,4,"artificial"
"fl978",15,6,"artificial"
"fl9780",13,6,"artificial"
"fl9781",11,6,"artificial"
"fl9782",11,6,"artificial"
"fl9783",14,6,"artificial"
"fl9784",20,6,"artificial"
"fl9785",12,6,"artificial"
"fl9786",8,6,"artificial"
"fl9787",13,6,"artificial"
"fl9788",3,4,"artificial"
"fl9789",6,5,"artificial"
"fl979",10,6,"artificial"
"fl9790",3,5,"artificial"
"fl9791",15,6,"artificial"
"fl9792",15,5,"artificial"
"fl9793",4,6,"artificial"
"fl9794",1,4,"artificial"
"fl9795",8,6,"artificial"
"fl9796",14,6,"artificial"
"fl9797",0,1,"artificial"
"fl9798",6,5,"artificial"
"fl9799",2,4,"artificial"
"fl98",7,6,"artificial"
"fl980",15,6,"artificial"
"fl9800",8,5,"artificial"
"fl9801",0,5,"artificial"
"fl9802",8,6,"artificial"
"fl9803",13,6,"artificial"
"fl9804",13,6,"artificial"
"fl9805",0,5,"artificial"
"fl9806",14,6,"artificial"
"fl9807",0,3,"artificial"
"fl9808",3,4,"artificial"
"fl9809",9,6,"artificial"
"fl981",0,2,"artificial"
"fl9810",0,6,"artificial"
"fl9811",5,6,"artificial"
"fl9812",6,5,"artificial"
"fl9813",1,6,"artificial"
"fl9814",0,2,"artificial"
"fl9815",8,6,"artificial"
"fl9816",8,6,"artificial"
"fl9817",7,4,"artificial"
"fl9818",0,5,"artificial"
"fl9819",18,6,"artificial"
"fl982",12,6,"artificial"
